Currency Code|Conversion Rate|Base Currency|Conversion Date|Load Timestamp
SGD|1.392321271|USD|2020-06-05|2020-06-08 13:00:04.201289
AUD|1.4322153575|USD|2020-06-05|2020-06-08 13:00:04.201293
ILS|3.4573698147|USD|2020-06-05|2020-06-08 13:00:04.201297
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 13:00:04.201301
PLN|3.9210061783|USD|2020-06-05|2020-06-08 13:00:04.201304
CAD|1.3448367167|USD|2020-06-05|2020-06-08 14:00:04.552412
HKD|7.7501323919|USD|2020-06-05|2020-06-08 14:00:04.552418
ISK|131.4210061783|USD|2020-06-05|2020-06-08 14:00:04.552423
PHP|49.8296557811|USD|2020-06-05|2020-06-08 14:00:04.552427
DKK|6.5811120918|USD|2020-06-05|2020-06-08 14:00:04.552430
HUF|304.1659311562|USD|2020-06-05|2020-06-08 14:00:04.552434
CZK|23.4677846425|USD|2020-06-05|2020-06-08 14:00:04.552438
GBP|0.7894792586|USD|2020-06-05|2020-06-08 14:00:04.552452
RON|4.2702559576|USD|2020-06-05|2020-06-08 14:00:04.552456
SEK|9.2012356575|USD|2020-06-05|2020-06-08 14:00:04.552460
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 14:00:04.552465
INR|75.5781112092|USD|2020-06-05|2020-06-08 14:00:04.552468
BRL|5.059929391|USD|2020-06-05|2020-06-08 14:00:04.552472
RUB|68.6809355693|USD|2020-06-05|2020-06-08 14:00:04.552476
HRK|6.6827007944|USD|2020-06-05|2020-06-08 14:00:04.552480
JPY|109.2409532215|USD|2020-06-05|2020-06-08 14:00:04.552484
THB|31.4651368049|USD|2020-06-05|2020-06-08 14:00:04.552487
CHF|0.9590467785|USD|2020-06-05|2020-06-08 14:00:04.552491
EUR|0.8826125331|USD|2020-06-05|2020-06-08 14:00:04.552495
MYR|4.2669902913|USD|2020-06-05|2020-06-08 14:00:04.552499
BGN|1.7262135922|USD|2020-06-05|2020-06-08 14:00:04.552502
TRY|6.7737864078|USD|2020-06-05|2020-06-08 14:00:04.552506
CNY|7.0917034422|USD|2020-06-05|2020-06-08 14:00:04.552510
NOK|9.3030008826|USD|2020-06-05|2020-06-08 14:00:04.552513
NZD|1.5350397176|USD|2020-06-05|2020-06-08 14:00:04.552517
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 14:00:04.552521
USD|1.0|USD|2020-06-05|2020-06-08 14:00:04.552525
MXN|21.7533980583|USD|2020-06-05|2020-06-08 14:00:04.552528
SGD|1.392321271|USD|2020-06-05|2020-06-08 14:00:04.552532
AUD|1.4322153575|USD|2020-06-05|2020-06-08 14:00:04.552536
ILS|3.4573698147|USD|2020-06-05|2020-06-08 14:00:04.552540
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 14:00:04.552543
PLN|3.9210061783|USD|2020-06-05|2020-06-08 14:00:04.552547
CAD|1.3448367167|USD|2020-06-05|2020-06-08 15:00:02.818052
HKD|7.7501323919|USD|2020-06-05|2020-06-08 15:00:02.818059
ISK|131.4210061783|USD|2020-06-05|2020-06-08 15:00:02.818063
PHP|49.8296557811|USD|2020-06-05|2020-06-08 15:00:02.818067
DKK|6.5811120918|USD|2020-06-05|2020-06-08 15:00:02.818071
HUF|304.1659311562|USD|2020-06-05|2020-06-08 15:00:02.818075
CZK|23.4677846425|USD|2020-06-05|2020-06-08 15:00:02.818079
GBP|0.7894792586|USD|2020-06-05|2020-06-08 15:00:02.818092
RON|4.2702559576|USD|2020-06-05|2020-06-08 15:00:02.818096
SEK|9.2012356575|USD|2020-06-05|2020-06-08 15:00:02.818100
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 15:00:02.818104
INR|75.5781112092|USD|2020-06-05|2020-06-08 15:00:02.818108
BRL|5.059929391|USD|2020-06-05|2020-06-08 15:00:02.818112
RUB|68.6809355693|USD|2020-06-05|2020-06-08 15:00:02.818116
HRK|6.6827007944|USD|2020-06-05|2020-06-08 15:00:02.818120
JPY|109.2409532215|USD|2020-06-05|2020-06-08 15:00:02.818123
THB|31.4651368049|USD|2020-06-05|2020-06-08 15:00:02.818127
CHF|0.9590467785|USD|2020-06-05|2020-06-08 15:00:02.818131
EUR|0.8826125331|USD|2020-06-05|2020-06-08 15:00:02.818135
MYR|4.2669902913|USD|2020-06-05|2020-06-08 15:00:02.818138
BGN|1.7262135922|USD|2020-06-05|2020-06-08 15:00:02.818142
TRY|6.7737864078|USD|2020-06-05|2020-06-08 15:00:02.818146
CNY|7.0917034422|USD|2020-06-05|2020-06-08 15:00:02.818149
NOK|9.3030008826|USD|2020-06-05|2020-06-08 15:00:02.818153
NZD|1.5350397176|USD|2020-06-05|2020-06-08 15:00:02.818157
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 15:00:02.818160
USD|1.0|USD|2020-06-05|2020-06-08 15:00:02.818164
MXN|21.7533980583|USD|2020-06-05|2020-06-08 15:00:02.818168
SGD|1.392321271|USD|2020-06-05|2020-06-08 15:00:02.818172
AUD|1.4322153575|USD|2020-06-05|2020-06-08 15:00:02.818176
ILS|3.4573698147|USD|2020-06-05|2020-06-08 15:00:02.818179
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 15:00:02.818183
PLN|3.9210061783|USD|2020-06-05|2020-06-08 15:00:02.818187
CAD|1.3448367167|USD|2020-06-05|2020-06-08 16:00:03.982629
HKD|7.7501323919|USD|2020-06-05|2020-06-08 16:00:03.982641
ISK|131.4210061783|USD|2020-06-05|2020-06-08 16:00:03.982649
PHP|49.8296557811|USD|2020-06-05|2020-06-08 16:00:03.982657
DKK|6.5811120918|USD|2020-06-05|2020-06-08 16:00:03.982664
HUF|304.1659311562|USD|2020-06-05|2020-06-08 16:00:03.982672
CZK|23.4677846425|USD|2020-06-05|2020-06-08 16:00:03.982679
GBP|0.7894792586|USD|2020-06-05|2020-06-08 16:00:03.982699
RON|4.2702559576|USD|2020-06-05|2020-06-08 16:00:03.982707
SEK|9.2012356575|USD|2020-06-05|2020-06-08 16:00:03.982714
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 16:00:03.982722
INR|75.5781112092|USD|2020-06-05|2020-06-08 16:00:03.982729
BRL|5.059929391|USD|2020-06-05|2020-06-08 16:00:03.982736
RUB|68.6809355693|USD|2020-06-05|2020-06-08 16:00:03.982744
HRK|6.6827007944|USD|2020-06-05|2020-06-08 16:00:03.982751
JPY|109.2409532215|USD|2020-06-05|2020-06-08 16:00:03.982758
THB|31.4651368049|USD|2020-06-05|2020-06-08 16:00:03.982765
CHF|0.9590467785|USD|2020-06-05|2020-06-08 16:00:03.982772
EUR|0.8826125331|USD|2020-06-05|2020-06-08 16:00:03.982780
MYR|4.2669902913|USD|2020-06-05|2020-06-08 16:00:03.982787
BGN|1.7262135922|USD|2020-06-05|2020-06-08 16:00:03.982795
TRY|6.7737864078|USD|2020-06-05|2020-06-08 16:00:03.982802
CNY|7.0917034422|USD|2020-06-05|2020-06-08 16:00:03.982809
NOK|9.3030008826|USD|2020-06-05|2020-06-08 16:00:03.982816
NZD|1.5350397176|USD|2020-06-05|2020-06-08 16:00:03.982823
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 16:00:03.982830
USD|1.0|USD|2020-06-05|2020-06-08 16:00:03.982838
MXN|21.7533980583|USD|2020-06-05|2020-06-08 16:00:03.982845
SGD|1.392321271|USD|2020-06-05|2020-06-08 16:00:03.982852
AUD|1.4322153575|USD|2020-06-05|2020-06-08 16:00:03.982859
ILS|3.4573698147|USD|2020-06-05|2020-06-08 16:00:03.982865
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 16:00:03.982873
PLN|3.9210061783|USD|2020-06-05|2020-06-08 16:00:03.982881
CAD|1.3448367167|USD|2020-06-05|2020-06-08 17:00:03.949605
HKD|7.7501323919|USD|2020-06-05|2020-06-08 17:00:03.949623
ISK|131.4210061783|USD|2020-06-05|2020-06-08 17:00:03.949636
PHP|49.8296557811|USD|2020-06-05|2020-06-08 17:00:03.949647
DKK|6.5811120918|USD|2020-06-05|2020-06-08 17:00:03.949658
HUF|304.1659311562|USD|2020-06-05|2020-06-08 17:00:03.949669
CZK|23.4677846425|USD|2020-06-05|2020-06-08 17:00:03.949680
GBP|0.7894792586|USD|2020-06-05|2020-06-08 17:00:03.949714
RON|4.2702559576|USD|2020-06-05|2020-06-08 17:00:03.949726
SEK|9.2012356575|USD|2020-06-05|2020-06-08 17:00:03.949737
IDR|14018.0052956752|USD|2020-06-05|2020-06-08 17:00:03.949750
INR|75.5781112092|USD|2020-06-05|2020-06-08 17:00:03.949761
BRL|5.059929391|USD|2020-06-05|2020-06-08 17:00:03.949772
RUB|68.6809355693|USD|2020-06-05|2020-06-08 17:00:03.949783
HRK|6.6827007944|USD|2020-06-05|2020-06-08 17:00:03.949794
JPY|109.2409532215|USD|2020-06-05|2020-06-08 17:00:03.949805
THB|31.4651368049|USD|2020-06-05|2020-06-08 17:00:03.949816
CHF|0.9590467785|USD|2020-06-05|2020-06-08 17:00:03.949827
EUR|0.8826125331|USD|2020-06-05|2020-06-08 17:00:03.949837
MYR|4.2669902913|USD|2020-06-05|2020-06-08 17:00:03.949848
BGN|1.7262135922|USD|2020-06-05|2020-06-08 17:00:03.949858
TRY|6.7737864078|USD|2020-06-05|2020-06-08 17:00:03.949869
CNY|7.0917034422|USD|2020-06-05|2020-06-08 17:00:03.949880
NOK|9.3030008826|USD|2020-06-05|2020-06-08 17:00:03.949891
NZD|1.5350397176|USD|2020-06-05|2020-06-08 17:00:03.949901
ZAR|16.8422771403|USD|2020-06-05|2020-06-08 17:00:03.949912
USD|1.0|USD|2020-06-05|2020-06-08 17:00:03.949923
MXN|21.7533980583|USD|2020-06-05|2020-06-08 17:00:03.949934
SGD|1.392321271|USD|2020-06-05|2020-06-08 17:00:03.949945
AUD|1.4322153575|USD|2020-06-05|2020-06-08 17:00:03.949955
ILS|3.4573698147|USD|2020-06-05|2020-06-08 17:00:03.949966
KRW|1205.2691968226|USD|2020-06-05|2020-06-08 17:00:03.949977
PLN|3.9210061783|USD|2020-06-05|2020-06-08 17:00:03.949988
CAD|1.3403633141|USD|2020-06-08|2020-06-08 18:00:01.823549
HKD|7.7501107665|USD|2020-06-08|2020-06-08 18:00:01.823557
ISK|132.4767390341|USD|2020-06-08|2020-06-08 18:00:01.823562
PHP|49.8901196278|USD|2020-06-08|2020-06-08 18:00:01.823567
DKK|6.606557377|USD|2020-06-08|2020-06-08 18:00:01.823571
HUF|304.9712007089|USD|2020-06-08|2020-06-08 18:00:01.823576
CZK|23.5578201152|USD|2020-06-08|2020-06-08 18:00:01.823580
GBP|0.7901905184|USD|2020-06-08|2020-06-08 18:00:01.823594
RON|4.2852459016|USD|2020-06-08|2020-06-08 18:00:01.823599
SEK|9.2138236597|USD|2020-06-08|2020-06-08 18:00:01.823604
IDR|14014.5502879929|USD|2020-06-08|2020-06-08 18:00:01.823609
INR|75.5347806823|USD|2020-06-08|2020-06-08 18:00:01.823613
BRL|4.935932654|USD|2020-06-08|2020-06-08 18:00:01.823617
RUB|68.2820558263|USD|2020-06-08|2020-06-08 18:00:01.823622
HRK|6.7035888347|USD|2020-06-08|2020-06-08 18:00:01.823626
JPY|109.3575542756|USD|2020-06-08|2020-06-08 18:00:01.823631
THB|31.4346477625|USD|2020-06-08|2020-06-08 18:00:01.823635
CHF|0.9624280018|USD|2020-06-08|2020-06-08 18:00:01.823640
EUR|0.8861320337|USD|2020-06-08|2020-06-08 18:00:01.823644
MYR|4.267523261|USD|2020-06-08|2020-06-08 18:00:01.823648
BGN|1.7330970315|USD|2020-06-08|2020-06-08 18:00:01.823652
TRY|6.7854674346|USD|2020-06-08|2020-06-08 18:00:01.823657
CNY|7.074523704|USD|2020-06-08|2020-06-08 18:00:01.823661
NOK|9.2692069118|USD|2020-06-08|2020-06-08 18:00:01.823665
NZD|1.5322108994|USD|2020-06-08|2020-06-08 18:00:01.823669
ZAR|16.8186973859|USD|2020-06-08|2020-06-08 18:00:01.823674
USD|1.0|USD|2020-06-08|2020-06-08 18:00:01.823678
MXN|21.552503323|USD|2020-06-08|2020-06-08 18:00:01.823682
SGD|1.3912272929|USD|2020-06-08|2020-06-08 18:00:01.823687
AUD|1.4316349136|USD|2020-06-08|2020-06-08 18:00:01.823691
ILS|3.4480283562|USD|2020-06-08|2020-06-08 18:00:01.823695
KRW|1199.1138679663|USD|2020-06-08|2020-06-08 18:00:01.823700
PLN|3.9284891449|USD|2020-06-08|2020-06-08 18:00:01.823704
CAD|1.3403633141|USD|2020-06-08|2020-06-08 19:00:04.808655
HKD|7.7501107665|USD|2020-06-08|2020-06-08 19:00:04.808674
ISK|132.4767390341|USD|2020-06-08|2020-06-08 19:00:04.808686
PHP|49.8901196278|USD|2020-06-08|2020-06-08 19:00:04.808698
DKK|6.606557377|USD|2020-06-08|2020-06-08 19:00:04.808709
HUF|304.9712007089|USD|2020-06-08|2020-06-08 19:00:04.808721
CZK|23.5578201152|USD|2020-06-08|2020-06-08 19:00:04.808731
GBP|0.7901905184|USD|2020-06-08|2020-06-08 19:00:04.808766
RON|4.2852459016|USD|2020-06-08|2020-06-08 19:00:04.808778
SEK|9.2138236597|USD|2020-06-08|2020-06-08 19:00:04.808789
IDR|14014.5502879929|USD|2020-06-08|2020-06-08 19:00:04.808801
INR|75.5347806823|USD|2020-06-08|2020-06-08 19:00:04.808812
BRL|4.935932654|USD|2020-06-08|2020-06-08 19:00:04.808823
RUB|68.2820558263|USD|2020-06-08|2020-06-08 19:00:04.808834
HRK|6.7035888347|USD|2020-06-08|2020-06-08 19:00:04.808845
JPY|109.3575542756|USD|2020-06-08|2020-06-08 19:00:04.808856
THB|31.4346477625|USD|2020-06-08|2020-06-08 19:00:04.808866
CHF|0.9624280018|USD|2020-06-08|2020-06-08 19:00:04.808877
EUR|0.8861320337|USD|2020-06-08|2020-06-08 19:00:04.808888
MYR|4.267523261|USD|2020-06-08|2020-06-08 19:00:04.808899
BGN|1.7330970315|USD|2020-06-08|2020-06-08 19:00:04.808910
TRY|6.7854674346|USD|2020-06-08|2020-06-08 19:00:04.808920
CNY|7.074523704|USD|2020-06-08|2020-06-08 19:00:04.808931
NOK|9.2692069118|USD|2020-06-08|2020-06-08 19:00:04.808941
NZD|1.5322108994|USD|2020-06-08|2020-06-08 19:00:04.808952
ZAR|16.8186973859|USD|2020-06-08|2020-06-08 19:00:04.808962
USD|1.0|USD|2020-06-08|2020-06-08 19:00:04.808973
MXN|21.552503323|USD|2020-06-08|2020-06-08 19:00:04.808984
SGD|1.3912272929|USD|2020-06-08|2020-06-08 19:00:04.808994
AUD|1.4316349136|USD|2020-06-08|2020-06-08 19:00:04.809005
ILS|3.4480283562|USD|2020-06-08|2020-06-08 19:00:04.809015
KRW|1199.1138679663|USD|2020-06-08|2020-06-08 19:00:04.809027
PLN|3.9284891449|USD|2020-06-08|2020-06-08 19:00:04.809037
CAD|1.3403633141|USD|2020-06-08|2020-06-08 20:00:05.752758
HKD|7.7501107665|USD|2020-06-08|2020-06-08 20:00:05.752768
ISK|132.4767390341|USD|2020-06-08|2020-06-08 20:00:05.752776
PHP|49.8901196278|USD|2020-06-08|2020-06-08 20:00:05.752783
DKK|6.606557377|USD|2020-06-08|2020-06-08 20:00:05.752791
HUF|304.9712007089|USD|2020-06-08|2020-06-08 20:00:05.752798
CZK|23.5578201152|USD|2020-06-08|2020-06-08 20:00:05.752806
GBP|0.7901905184|USD|2020-06-08|2020-06-08 20:00:05.752826
RON|4.2852459016|USD|2020-06-08|2020-06-08 20:00:05.752834
SEK|9.2138236597|USD|2020-06-08|2020-06-08 20:00:05.752842
IDR|14014.5502879929|USD|2020-06-08|2020-06-08 20:00:05.752850
INR|75.5347806823|USD|2020-06-08|2020-06-08 20:00:05.752857
BRL|4.935932654|USD|2020-06-08|2020-06-08 20:00:05.752865
RUB|68.2820558263|USD|2020-06-08|2020-06-08 20:00:05.752872
HRK|6.7035888347|USD|2020-06-08|2020-06-08 20:00:05.752879
JPY|109.3575542756|USD|2020-06-08|2020-06-08 20:00:05.752887
THB|31.4346477625|USD|2020-06-08|2020-06-08 20:00:05.752894
CHF|0.9624280018|USD|2020-06-08|2020-06-08 20:00:05.752902
EUR|0.8861320337|USD|2020-06-08|2020-06-08 20:00:05.752909
MYR|4.267523261|USD|2020-06-08|2020-06-08 20:00:05.752916
BGN|1.7330970315|USD|2020-06-08|2020-06-08 20:00:05.752924
TRY|6.7854674346|USD|2020-06-08|2020-06-08 20:00:05.752932
CNY|7.074523704|USD|2020-06-08|2020-06-08 20:00:05.752939
NOK|9.2692069118|USD|2020-06-08|2020-06-08 20:00:05.752948
NZD|1.5322108994|USD|2020-06-08|2020-06-08 20:00:05.752954
ZAR|16.8186973859|USD|2020-06-08|2020-06-08 20:00:05.752961
USD|1.0|USD|2020-06-08|2020-06-08 20:00:05.752968
MXN|21.552503323|USD|2020-06-08|2020-06-08 20:00:05.752974
SGD|1.3912272929|USD|2020-06-08|2020-06-08 20:00:05.752981
AUD|1.4316349136|USD|2020-06-08|2020-06-08 20:00:05.752988
ILS|3.4480283562|USD|2020-06-08|2020-06-08 20:00:05.752994
KRW|1199.1138679663|USD|2020-06-08|2020-06-08 20:00:05.753001
PLN|3.9284891449|USD|2020-06-08|2020-06-08 20:00:05.753008
CAD|1.3403633141|USD|2020-06-08|2020-06-08 21:00:02.413803
HKD|7.7501107665|USD|2020-06-08|2020-06-08 21:00:02.413818
ISK|132.4767390341|USD|2020-06-08|2020-06-08 21:00:02.413828
PHP|49.8901196278|USD|2020-06-08|2020-06-08 21:00:02.413838
DKK|6.606557377|USD|2020-06-08|2020-06-08 21:00:02.413847
HUF|304.9712007089|USD|2020-06-08|2020-06-08 21:00:02.413856
CZK|23.5578201152|USD|2020-06-08|2020-06-08 21:00:02.413865
GBP|0.7901905184|USD|2020-06-08|2020-06-08 21:00:02.413896
RON|4.2852459016|USD|2020-06-08|2020-06-08 21:00:02.413906
SEK|9.2138236597|USD|2020-06-08|2020-06-08 21:00:02.413916
IDR|14014.5502879929|USD|2020-06-08|2020-06-08 21:00:02.413926
INR|75.5347806823|USD|2020-06-08|2020-06-08 21:00:02.413936
BRL|4.935932654|USD|2020-06-08|2020-06-08 21:00:02.413947
RUB|68.2820558263|USD|2020-06-08|2020-06-08 21:00:02.413957
HRK|6.7035888347|USD|2020-06-08|2020-06-08 21:00:02.413967
JPY|109.3575542756|USD|2020-06-08|2020-06-08 21:00:02.413991
THB|31.4346477625|USD|2020-06-08|2020-06-08 21:00:02.414001
CHF|0.9624280018|USD|2020-06-08|2020-06-08 21:00:02.414011
EUR|0.8861320337|USD|2020-06-08|2020-06-08 21:00:02.414021
MYR|4.267523261|USD|2020-06-08|2020-06-08 21:00:02.414031
BGN|1.7330970315|USD|2020-06-08|2020-06-08 21:00:02.414040
TRY|6.7854674346|USD|2020-06-08|2020-06-08 21:00:02.414050
CNY|7.074523704|USD|2020-06-08|2020-06-08 21:00:02.414059
NOK|9.2692069118|USD|2020-06-08|2020-06-08 21:00:02.414069
NZD|1.5322108994|USD|2020-06-08|2020-06-08 21:00:02.414079
ZAR|16.8186973859|USD|2020-06-08|2020-06-08 21:00:02.414088
USD|1.0|USD|2020-06-08|2020-06-08 21:00:02.414099
MXN|21.552503323|USD|2020-06-08|2020-06-08 21:00:02.414108
SGD|1.3912272929|USD|2020-06-08|2020-06-08 21:00:02.414118
AUD|1.4316349136|USD|2020-06-08|2020-06-08 21:00:02.414129
ILS|3.4480283562|USD|2020-06-08|2020-06-08 21:00:02.414139
KRW|1199.1138679663|USD|2020-06-08|2020-06-08 21:00:02.414151
PLN|3.9284891449|USD|2020-06-08|2020-06-08 21:00:02.414162
CAD|1.3403633141|USD|2020-06-08|2020-06-08 22:00:03.489869
HKD|7.7501107665|USD|2020-06-08|2020-06-08 22:00:03.489877
ISK|132.4767390341|USD|2020-06-08|2020-06-08 22:00:03.489883
PHP|49.8901196278|USD|2020-06-08|2020-06-08 22:00:03.489888
DKK|6.606557377|USD|2020-06-08|2020-06-08 22:00:03.489893
HUF|304.9712007089|USD|2020-06-08|2020-06-08 22:00:03.489898
CZK|23.5578201152|USD|2020-06-08|2020-06-08 22:00:03.489903
GBP|0.7901905184|USD|2020-06-08|2020-06-08 22:00:03.489922
RON|4.2852459016|USD|2020-06-08|2020-06-08 22:00:03.489927
SEK|9.2138236597|USD|2020-06-08|2020-06-08 22:00:03.489932
IDR|14014.5502879929|USD|2020-06-08|2020-06-08 22:00:03.489938
INR|75.5347806823|USD|2020-06-08|2020-06-08 22:00:03.489943
BRL|4.935932654|USD|2020-06-08|2020-06-08 22:00:03.489948
RUB|68.2820558263|USD|2020-06-08|2020-06-08 22:00:03.489953
HRK|6.7035888347|USD|2020-06-08|2020-06-08 22:00:03.489958
JPY|109.3575542756|USD|2020-06-08|2020-06-08 22:00:03.489962
THB|31.4346477625|USD|2020-06-08|2020-06-08 22:00:03.489967
CHF|0.9624280018|USD|2020-06-08|2020-06-08 22:00:03.489972
EUR|0.8861320337|USD|2020-06-08|2020-06-08 22:00:03.489977
MYR|4.267523261|USD|2020-06-08|2020-06-08 22:00:03.489982
BGN|1.7330970315|USD|2020-06-08|2020-06-08 22:00:03.489987
TRY|6.7854674346|USD|2020-06-08|2020-06-08 22:00:03.489991
CNY|7.074523704|USD|2020-06-08|2020-06-08 22:00:03.489996
NOK|9.2692069118|USD|2020-06-08|2020-06-08 22:00:03.490001
NZD|1.5322108994|USD|2020-06-08|2020-06-08 22:00:03.490006
ZAR|16.8186973859|USD|2020-06-08|2020-06-08 22:00:03.490010
USD|1.0|USD|2020-06-08|2020-06-08 22:00:03.490015
MXN|21.552503323|USD|2020-06-08|2020-06-08 22:00:03.490020
SGD|1.3912272929|USD|2020-06-08|2020-06-08 22:00:03.490025
AUD|1.4316349136|USD|2020-06-08|2020-06-08 22:00:03.490029
ILS|3.4480283562|USD|2020-06-08|2020-06-08 22:00:03.490034
KRW|1199.1138679663|USD|2020-06-08|2020-06-08 22:00:03.490039
PLN|3.9284891449|USD|2020-06-08|2020-06-08 22:00:03.490044
CAD|1.3403633141|USD|2020-06-08|2020-06-08 23:00:03.622146
HKD|7.7501107665|USD|2020-06-08|2020-06-08 23:00:03.622166
ISK|132.4767390341|USD|2020-06-08|2020-06-08 23:00:03.622180
PHP|49.8901196278|USD|2020-06-08|2020-06-08 23:00:03.622192
DKK|6.606557377|USD|2020-06-08|2020-06-08 23:00:03.622204
HUF|304.9712007089|USD|2020-06-08|2020-06-08 23:00:03.622217
CZK|23.5578201152|USD|2020-06-08|2020-06-08 23:00:03.622229
GBP|0.7901905184|USD|2020-06-08|2020-06-08 23:00:03.622267
RON|4.2852459016|USD|2020-06-08|2020-06-08 23:00:03.622280
SEK|9.2138236597|USD|2020-06-08|2020-06-08 23:00:03.622292
IDR|14014.5502879929|USD|2020-06-08|2020-06-08 23:00:03.622305
INR|75.5347806823|USD|2020-06-08|2020-06-08 23:00:03.622317
BRL|4.935932654|USD|2020-06-08|2020-06-08 23:00:03.622328
RUB|68.2820558263|USD|2020-06-08|2020-06-08 23:00:03.622340
HRK|6.7035888347|USD|2020-06-08|2020-06-08 23:00:03.622352
JPY|109.3575542756|USD|2020-06-08|2020-06-08 23:00:03.622364
THB|31.4346477625|USD|2020-06-08|2020-06-08 23:00:03.622375
CHF|0.9624280018|USD|2020-06-08|2020-06-08 23:00:03.622387
EUR|0.8861320337|USD|2020-06-08|2020-06-08 23:00:03.622398
MYR|4.267523261|USD|2020-06-08|2020-06-08 23:00:03.622410
BGN|1.7330970315|USD|2020-06-08|2020-06-08 23:00:03.622421
TRY|6.7854674346|USD|2020-06-08|2020-06-08 23:00:03.622432
CNY|7.074523704|USD|2020-06-08|2020-06-08 23:00:03.622444
NOK|9.2692069118|USD|2020-06-08|2020-06-08 23:00:03.622455
NZD|1.5322108994|USD|2020-06-08|2020-06-08 23:00:03.622466
ZAR|16.8186973859|USD|2020-06-08|2020-06-08 23:00:03.622477
USD|1.0|USD|2020-06-08|2020-06-08 23:00:03.622489
MXN|21.552503323|USD|2020-06-08|2020-06-08 23:00:03.622501
SGD|1.3912272929|USD|2020-06-08|2020-06-08 23:00:03.622512
AUD|1.4316349136|USD|2020-06-08|2020-06-08 23:00:03.622523
ILS|3.4480283562|USD|2020-06-08|2020-06-08 23:00:03.622535
KRW|1199.1138679663|USD|2020-06-08|2020-06-08 23:00:03.622547
PLN|3.9284891449|USD|2020-06-08|2020-06-08 23:00:03.622558
CAD|1.3403633141|USD|2020-06-08|2020-06-09 00:00:03.621517
HKD|7.7501107665|USD|2020-06-08|2020-06-09 00:00:03.621525
ISK|132.4767390341|USD|2020-06-08|2020-06-09 00:00:03.621530
PHP|49.8901196278|USD|2020-06-08|2020-06-09 00:00:03.621535
DKK|6.606557377|USD|2020-06-08|2020-06-09 00:00:03.621539
HUF|304.9712007089|USD|2020-06-08|2020-06-09 00:00:03.621544
CZK|23.5578201152|USD|2020-06-08|2020-06-09 00:00:03.621548
GBP|0.7901905184|USD|2020-06-08|2020-06-09 00:00:03.621579
RON|4.2852459016|USD|2020-06-08|2020-06-09 00:00:03.621585
SEK|9.2138236597|USD|2020-06-08|2020-06-09 00:00:03.621590
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 00:00:03.621595
INR|75.5347806823|USD|2020-06-08|2020-06-09 00:00:03.621599
BRL|4.935932654|USD|2020-06-08|2020-06-09 00:00:03.621603
RUB|68.2820558263|USD|2020-06-08|2020-06-09 00:00:03.621608
HRK|6.7035888347|USD|2020-06-08|2020-06-09 00:00:03.621612
JPY|109.3575542756|USD|2020-06-08|2020-06-09 00:00:03.621617
THB|31.4346477625|USD|2020-06-08|2020-06-09 00:00:03.621621
CHF|0.9624280018|USD|2020-06-08|2020-06-09 00:00:03.621626
EUR|0.8861320337|USD|2020-06-08|2020-06-09 00:00:03.621630
MYR|4.267523261|USD|2020-06-08|2020-06-09 00:00:03.621634
BGN|1.7330970315|USD|2020-06-08|2020-06-09 00:00:03.621639
TRY|6.7854674346|USD|2020-06-08|2020-06-09 00:00:03.621643
CNY|7.074523704|USD|2020-06-08|2020-06-09 00:00:03.621647
NOK|9.2692069118|USD|2020-06-08|2020-06-09 00:00:03.621652
NZD|1.5322108994|USD|2020-06-08|2020-06-09 00:00:03.621656
ZAR|16.8186973859|USD|2020-06-08|2020-06-09 00:00:03.621660
USD|1.0|USD|2020-06-08|2020-06-09 00:00:03.621665
MXN|21.552503323|USD|2020-06-08|2020-06-09 00:00:03.621669
SGD|1.3912272929|USD|2020-06-08|2020-06-09 00:00:03.621673
AUD|1.4316349136|USD|2020-06-08|2020-06-09 00:00:03.621678
ILS|3.4480283562|USD|2020-06-08|2020-06-09 00:00:03.621682
KRW|1199.1138679663|USD|2020-06-08|2020-06-09 00:00:03.621687
PLN|3.9284891449|USD|2020-06-08|2020-06-09 00:00:03.621691
CAD|1.3403633141|USD|2020-06-08|2020-06-09 01:00:04.286135
HKD|7.7501107665|USD|2020-06-08|2020-06-09 01:00:04.286146
ISK|132.4767390341|USD|2020-06-08|2020-06-09 01:00:04.286155
PHP|49.8901196278|USD|2020-06-08|2020-06-09 01:00:04.286163
DKK|6.606557377|USD|2020-06-08|2020-06-09 01:00:04.286171
HUF|304.9712007089|USD|2020-06-08|2020-06-09 01:00:04.286179
CZK|23.5578201152|USD|2020-06-08|2020-06-09 01:00:04.286187
GBP|0.7901905184|USD|2020-06-08|2020-06-09 01:00:04.286209
RON|4.2852459016|USD|2020-06-08|2020-06-09 01:00:04.286217
SEK|9.2138236597|USD|2020-06-08|2020-06-09 01:00:04.286226
IDR|14014.5502879929|USD|2020-06-08|2020-06-09 01:00:04.286234
